product_id;product_name;prezzoAcquisto;id;category;price;cost;costoproduzione_foodbev;costoproduzione_materiali;costoproduzione_extra;costoproduzione_personale;costoproduzione_struttura;costoproduzione_consumi
773;ORECCH.GAMB.ZUCCH.;2,25;819;33;7,5;0,75;0,375;0,15;0,225;1,125;0,375;0,75
774;ORECCH.SPADA POMO.;2,25;820;33;7,5;0,75;0,375;0,15;0,225;1,125;0,375;0,75
775;AGNOLOTTI RAGU';1,95;821;33;6,5;0,65;0,325;0,13;0,195;0,975;0,325;0,65
776;GNOCCHI PESTO ROSSO;2,25;822;33;7,5;0,75;0,375;0,15;0,225;1,125;0,375;0,75
777;GNOCCHI SALMO;1,95;823;33;6,5;0,65;0,325;0,13;0,195;0,975;0,325;0,65
778;RISOTTO;3,15;824;33;10,5;1,05;0,525;0,21;0,315;1,575;0,525;1,05
779;PAELLA;3,75;825;33;12,5;1,25;0,625;0,25;0,375;1,875;0,625;1,25
78;VALDOSTANA;1,8;78;6;6;0,6;0,3;0,12;0,18;0,9;0,3;0,6
780;ORECCH. POMO.;1,5;826;33;5;0,5;0,25;0,1;0,15;0,75;0,25;0,5
781;SCALOPP.PORC.;2,25;827;33;7,5;0,75;0,375;0,15;0,225;1,125;0,375;0,75
782;SCALOPP.VINO;1,8;828;33;6;0,6;0,3;0,12;0,18;0,9;0,3;0,6
783;COSTATA;3;829;33;10;1;0,5;0,2;0,3;1,5;0,5;1
784;FILETTO PIASTRA;4,05;830;33;13,5;1,35;0,675;0,27;0,405;2,025;0,675;1,35
785;FILETTO PEPE VERDE;4,35;831;33;14,5;1,45;0,725;0,29;0,435;2,175;0,725;1,45
786;FILETTO PORC.;4,5;832;33;15;1,5;0,75;0,3;0,45;2,25;0,75;1,5
787;MILANESE;1,95;833;33;6,5;0,65;0,325;0,13;0,195;0,975;0,325;0,65
788;BRANZINO LIGURE;3,45;834;33;11,5;1,15;0,575;0,23;0,345;1,725;0,575;1,15
789;FRITTO MIX;3,6;835;33;12;1,2;0,6;0,24;0,36;1,8;0,6;1,2
79;MONTANARA;2,4;79;6;8;0,8;0,4;0,16;0,24;1,2;0,4;0,8
790;GUAZZETTO COZZE VONGOLE;2,7;836;33;9;0,9;0,45;0,18;0,27;1,35;0,45;0,9
791;GRIGLIATA PESCE;4,2;837;33;14;1,4;0,7;0,28;0,42;2,1;0,7;1,4
792;SPADA PIASTRA;2,55;838;33;8,5;0,85;0,425;0,17;0,255;1,275;0,425;0,85
793;ARROSTICINI;3;839;33;10;1;0,5;0,2;0,3;1,5;0,5;1
794;FRITTO CALAMARI;2,7;840;33;9;0,9;0,45;0,18;0,27;1,35;0,45;0,9
795;BRANZINO PIASTRA;3,3;841;33;11;1,1;0,55;0,22;0,33;1,65;0,55;1,1
796;PATATINE;0,9;842;33;3;0,3;0,15;0,06;0,09;0,45;0,15;0,3
797;INS.VERDE;0,9;843;33;3;0,3;0,15;0,06;0,09;0,45;0,15;0,3
798;INS.POMO;0,9;844;33;3;0,3;0,15;0,06;0,09;0,45;0,15;0,3
799;INS.MIX;0,9;845;33;3;0,3;0,15;0,06;0,09;0,45;0,15;0,3
8;TAGL. VECCHIA LOC.;2,25;8;2;7,5;0,75;0,375;0,15;0,225;1,125;0,375;0,75
80;MARINARA;0,9;80;6;3;0,3;0,15;0,06;0,09;0,45;0,15;0,3
800;INSALATONA;1,65;846;33;5,5;0,55;0,275;0,11;0,165;0,825;0,275;0,55
801;VERDURE GRIGL.;1,65;847;33;5,5;0,55;0,275;0,11;0,165;0,825;0,275;0,55
802;BRESAOLA;2,1;848;33;7;0,7;0,35;0,14;0,21;1,05;0,35;0,7
803;SALMONE;2,1;849;33;7;0,7;0,35;0,14;0,21;1,05;0,35;0,7
804;T.SALATA;2,1;850;33;7;0,7;0,35;0,14;0,21;1,05;0,35;0,7
806;COZZA;2,25;852;33;7,5;0,75;0,375;0,15;0,225;1,125;0,375;0,75
807;AFFETTATO MIX;1,5;853;33;5;0,5;0,25;0,1;0,15;0,75;0,25;0,5
808;AFF.COTTO;0,9;854;33;3;0,3;0,15;0,06;0,09;0,45;0,15;0,3
809;AFF.CRUDO;1,5;855;33;5;0,5;0,25;0,1;0,15;0,75;0,25;0,5
81;CONTADINA;2,25;81;6;7,5;0,75;0,375;0,15;0,225;1,125;0,375;0,75
812;THE LIMONE;0,75;858;10;2,5;0,25;0,125;0,05;0,075;0,375;0,125;0,25
813;THE PESCA;0,75;859;10;2,5;0,25;0,125;0,05;0,075;0,375;0,125;0,25
814;GNOCCHI PESTO ROSSO;2,25;860;2;7,5;0,75;0,375;0,15;0,225;1,125;0,375;0,75
815;GNOCCHI SALMONE;1,95;861;2;6,5;0,65;0,325;0,13;0,195;0,975;0,325;0,65
816;GNOCCHI;0;862;19;0;0;0;0;0;0;0;0
817;GALLINELLA;3,45;863;3;11,5;1,15;0,575;0,23;0,345;1,725;0,575;1,15
818;PISELLI;0;864;19;0;0;0;0;0;0;0;0
819;SALMONATA;1,95;865;6;6,5;0,65;0,325;0,13;0,195;0,975;0,325;0,65
82;BERGE';1,8;82;6;6;0,6;0,3;0,12;0,18;0,9;0,3;0,6
820;GALLINELLA;3,45;866;33;11,5;1,15;0,575;0,23;0,345;1,725;0,575;1,15
821;BRESAOLA;2,1;867;18;7;0,7;0,35;0,14;0,21;1,05;0,35;0,7
822;ANGUS;0;868;19;0;0;0;0;0;0;0;0
823;AGNOLOTTI PESCE;2,1;869;2;7;0,7;0,35;0,14;0,21;1,05;0,35;0,7
824;CARTOCCIO;2,7;870;3;9;0,9;0,45;0,18;0,27;1,35;0,45;0,9
83;TONNO;1,5;83;6;5;0,5;0,25;0,1;0,15;0,75;0,25;0,5
835;FREISA;4,2;881;15;14;1,4;0,7;0,28;0,42;2,1;0,7;1,4
836;FINISSIMA;2,1;882;33;7;0,7;0,35;0,14;0,21;1,05;0,35;0,7
837;COCAZERO;0,75;884;10;2,5;0,25;0,125;0,05;0,075;0,375;0,125;0,25
838;PEPERONI;1,8;885;6;6;0,6;0,3;0,12;0,18;0,9;0,3;0,6
84;AL DRAGO;1,8;84;6;6;0,6;0,3;0,12;0,18;0,9;0,3;0,6
840;BICCH.SUR SUR;0,9;887;30;3;0,3;0,15;0,06;0,09;0,45;0,15;0,3
841;BICCH.SOFI MULLER;0,9;888;30;3;0,3;0,15;0,06;0,09;0,45;0,15;0,3
842;BICCH.SOFI ROSATO;0,9;889;30;3;0,3;0,15;0,06;0,09;0,45;0,15;0,3
843;BICCH.TERLANER;0,9;890;30;3;0,3;0,15;0,06;0,09;0,45;0,15;0,3
844;BICCH.BLANC DE LA VAL;0,9;891;30;3;0,3;0,15;0,06;0,09;0,45;0,15;0,3
845;BICCH. 61 SATEN;1,2;892;30;4;0,4;0,2;0,08;0,12;0,6;0,2;0,4
846;BICCH.61 BRUT;1,2;893;30;4;0,4;0,2;0,08;0,12;0,6;0,2;0,4
847;BICCH.FICHIMORI;0,9;894;30;3;0,3;0,15;0,06;0,09;0,45;0,15;0,3
85;LUCA;2,25;85;6;7,5;0,75;0,375;0,15;0,225;1,125;0,375;0,75
850;FOCACCIA MORTADELLA;1,5;897;5;5;0,5;0,25;0,1;0,15;0,75;0,25;0,5
851;BICCH. PRIO;0,9;898;30;3;0,3;0,15;0,06;0,09;0,45;0,15;0,3
852;BICCH.MECZAN;0,9;899;30;3;0,3;0,15;0,06;0,09;0,45;0,15;0,3
853;GEL.NOCC.NOSTRO;1,05;900;7;3,5;0,35;0,175;0,07;0,105;0,525;0,175;0,35
854;GEL.CREMA.NOSTRO;1,05;901;7;3,5;0,35;0,175;0,07;0,105;0,525;0,175;0,35
855;GEL.GIANDUJA NOSTRO;1,05;902;7;3,5;0,35;0,175;0,07;0,105;0,525;0,175;0,35
856;GEL.MIX.NOSTRO;1,05;903;7;3,5;0,35;0,175;0,07;0,105;0,525;0,175;0,35
859;POLPETTINE;2,1;906;18;7;0,7;0,35;0,14;0,21;1,05;0,35;0,7
86;BUFALINA;1,8;86;6;6;0,6;0,3;0,12;0,18;0,9;0,3;0,6
860;SPADA MAR;2,1;907;18;7;0,7;0,35;0,14;0,21;1,05;0,35;0,7
862;PISTACCHIO;1,05;910;7;3,5;0,35;0,175;0,07;0,105;0,525;0,175;0,35
863;BRIOCHE;0,36;911;;1,2;0,12;0,06;0,024;0,036;0,18;0,06;0,12
87;GORG. CIPOLLA;1,8;87;6;6;0,6;0,3;0,12;0,18;0,9;0,3;0,6
88;VEGETARIANA;2,25;88;6;7,5;0,75;0,375;0,15;0,225;1,125;0,375;0,75
9;ORECCH. GAMB. ZUCCH.  ZAFF.;2,25;9;2;7,5;0,75;0,375;0,15;0,225;1,125;0,375;0,75
94;BIANC. SPINA 1L;2,1;94;8;7;0,7;0,35;0,14;0,21;1,05;0,35;0,7
95;BIANC. SPINA 1/2L;1,05;95;8;3,5;0,35;0,175;0,07;0,105;0,525;0,175;0,35
96;BIANC. SPINA 1/4L;0,6;96;8;2;0,2;0,1;0,04;0,06;0,3;0,1;0,2
97;ROSSO SF. 1L;2,1;97;8;7;0,7;0,35;0,14;0,21;1,05;0,35;0,7
98;ROSSO SF. 1/2L;1,05;98;8;3,5;0,35;0,175;0,07;0,105;0,525;0,175;0,35
99;ROSSO SF. 1/4L;0,6;99;8;2;0,2;0,1;0,04;0,06;0,3;0,1;0,2
